time,P,I,D,u
4.521,400,352.162,-0,752.162
4.522,400,352.262,-0,752.262
4.523,400,352.362,-0,752.362
4.524,400,352.462,-0,752.462
4.525,400,352.562,-0,752.562
4.526,400,352.662,-0,752.662
4.527,400,352.762,-0,752.762
4.528,400,352.862,-0,752.862
4.529,400,352.962,-0,752.962
4.53,400,353.062,-0,753.062
4.531,400,353.162,-0,753.162
4.532,400,353.262,-0,753.262
4.533,400,353.362,-0,753.362
4.534,400,353.462,-0,753.462
4.535,400,353.562,-0,753.562
4.536,400,353.662,-0,753.662
4.537,400,353.762,-0,753.762
4.538,400,353.862,-0,753.862
4.539,400,353.962,-0,753.962
4.54,400,354.062,-0,754.062
4.541,400,354.162,-0,754.162
4.542,400,354.262,-0,754.262
4.543,400,354.362,-0,754.362
4.544,400,354.462,-0,754.462
4.545,400,354.562,-0,754.562
4.546,400,354.662,-0,754.662
4.547,400,354.762,-0,754.762
4.548,400,354.862,-0,754.862
4.549,400,354.962,-0,754.962
4.55,400,355.062,-0,755.062
4.551,400,355.162,-0,755.162
4.552,400,355.262,-0,755.262
4.553,400,355.362,-0,755.362
4.554,400,355.462,-0,755.463
4.555,400,355.562,-0,755.562
4.556,400,355.663,-0,755.662
4.557,400,355.763,-0,755.763
4.558,400,355.863,-0,755.863
4.559,400,355.963,-0,755.963
4.56,400,356.063,-0,756.062
4.561,400,356.163,-0,756.163
4.562,400,356.263,-0,756.263
4.563,400,356.363,-0,756.363
4.564,400,356.463,-0,756.463
4.565,400,356.563,-0,756.563
4.566,400,356.663,-0,756.663
4.567,400,356.763,-0,756.763
4.568,400,356.863,-0,756.863
4.569,400,356.963,-0,756.963
4.57,400,357.063,-0,757.063
4.571,400,357.163,-0,757.163
4.572,400,357.263,-0,757.263
4.573,400,357.363,-0,757.363
4.574,400,357.463,-0,757.463
4.575,400,357.563,-0,757.563
4.576,400,357.663,-0,757.663
4.577,400,357.763,-0,757.763
4.578,400,357.863,-0,757.863
4.579,400,357.963,-0,757.963
4.58,400,358.063,-0,758.063
4.581,400,358.163,-0,758.163
4.582,400,358.263,-0,758.263
4.583,400,358.363,-0,758.363
4.584,400,358.463,-0,758.463
4.585,400,358.563,-0,758.563
4.586,400,358.663,-0,758.663
4.587,400,358.763,-0,758.763
4.588,400,358.863,-0,758.863
4.589,400,358.963,-0,758.963
4.59,400,359.063,-0,759.063
4.591,400,359.163,-0,759.163
4.592,400,359.263,-0,759.263
4.593,400,359.363,-0,759.363
4.594,400,359.463,-0,759.463
4.595,400,359.563,-0,759.563
4.596,400,359.663,-0,759.663
4.597,400,359.763,-0,759.763
4.598,400,359.863,-0,759.863
4.599,400,359.963,-0,759.963
4.6,400,360.063,-0,760.063
4.601,400,360.163,-0,760.163
4.602,400,360.263,-0,760.263
4.603,400,360.363,-0,760.363
4.604,400,360.463,-0,760.463
4.605,400,360.563,-0,760.563
4.606,400,360.663,-0,760.663
4.607,400,360.763,-0,760.763
4.608,400,360.863,-0,760.863
4.609,400,360.963,-0,760.963
4.61,400,361.063,-0,761.063
4.611,400,361.163,-0,761.163
4.612,400,361.263,-0,761.263
4.613,400,361.363,-0,761.363
4.614,400,361.463,-0,761.463
4.615,400,361.563,-0,761.563
4.616,400,361.663,-0,761.663
4.617,400,361.763,-0,761.763
4.618,400,361.863,-0,761.863
4.619,400,361.963,-0,761.963
4.62,400,362.063,-0,762.063
4.621,400,362.163,-0,762.163
4.622,400,362.263,-0,762.263
4.623,400,362.363,-0,762.363
4.624,400,362.463,-0,762.463
4.625,400,362.563,-0,762.563
4.626,400,362.663,-0,762.663
4.627,400,362.763,-0,762.763
4.628,400,362.863,-0,762.863
4.629,400,362.963,-0,762.963
4.63,400,363.063,-0,763.063
4.631,400,363.163,-0,763.163
4.632,400,363.263,-0,763.263
4.633,400,363.363,-0,763.363
4.634,400,363.463,-0,763.463
4.635,400,363.563,-0,763.563
4.636,400,363.663,-0,763.663
4.637,400,363.763,-0,763.763
4.638,400,363.863,-0,763.863
4.639,400,363.963,-0,763.963
4.64,400,364.063,-0,764.063
4.641,400,364.163,-0,764.163
4.642,400,364.263,-0,764.263
4.643,400,364.363,-0,764.363
4.644,400,364.463,-0,764.463
4.645,400,364.563,-0,764.563
4.646,400,364.663,-0,764.663
4.647,400,364.763,-0,764.763
4.648,400,364.863,-0,764.863
4.649,400,364.963,-0,764.963
4.65,400,365.063,-0,765.063
4.651,400,365.163,-0,765.163
4.652,400,365.263,-0,765.263
4.653,400,365.363,-0,765.363
4.654,400,365.463,-0,765.463
4.655,400,365.563,-0,765.563
4.656,400,365.663,-0,765.663
4.657,400,365.763,-0,765.763
4.658,400,365.863,-0,765.863
4.659,400,365.963,-0,765.963
4.66,400,366.063,-0,766.063
4.661,400,366.163,-0,766.163
4.662,400,366.263,-0,766.263
4.663,400,366.363,-0,766.363
4.664,400,366.463,-0,766.463
4.665,400,366.563,-0,766.563
4.666,400,366.663,-0,766.663
4.667,400,366.763,-0,766.763
4.668,400,366.863,-0,766.863
4.669,400,366.963,-0,766.963
4.67,400,367.063,-0,767.063
4.671,400,367.163,-0,767.163
4.672,400,367.263,-0,767.263
4.673,400,367.363,-0,767.363
4.674,400,367.463,-0,767.463
4.675,400,367.563,-0,767.563
4.676,400,367.663,-0,767.663
4.677,400,367.763,-0,767.763
4.678,400,367.863,-0,767.863
4.679,400,367.963,-0,767.963
4.68,400,368.063,-0,768.063
4.681,400,368.163,-0,768.163
4.682,400,368.263,-0,768.263
4.683,400,368.363,-0,768.363
4.684,400,368.463,-0,768.463
4.685,400,368.563,-0,768.563
4.686,400,368.663,-0,768.663
4.687,400,368.763,-0,768.763
4.688,400,368.863,-0,768.863
4.689,400,368.963,-0,768.963
4.69,400,369.063,-0,769.063
4.691,400,369.163,-0,769.163
4.692,400,369.263,-0,769.263
4.693,400,369.363,-0,769.363
4.694,400,369.463,-0,769.463
4.695,400,369.563,-0,769.563
4.696,400,369.663,-0,769.663
4.697,400,369.763,-0,769.763
4.698,400,369.863,-0,769.863
4.699,400,369.963,-0,769.963
4.7,400,370.063,-0,770.063
4.701,400,370.163,-0,770.163
4.702,400,370.263,-0,770.263
4.703,400,370.363,-0,770.363
4.704,400,370.463,-0,770.463
4.705,400,370.563,-0,770.563
4.706,400,370.663,-0,770.663
4.707,400,370.763,-0,770.763
4.708,400,370.863,-0,770.863
4.709,400,370.963,-0,770.963
4.71,400,371.063,-0,771.063
4.711,400,371.163,-0,771.163
4.712,400,371.263,-0,771.263
4.713,400,371.363,-0,771.363
4.714,400,371.463,-0,771.464
4.715,400,371.563,-0,771.563
4.716,400,371.663,-0,771.663
4.717,400,371.763,-0,771.763
4.718,400,371.863,-0,771.864
4.719,400,371.964,-0,771.964
4.72,400,372.064,-0,772.063
4.721,400,372.164,-0,772.164
4.722,400,372.264,-0,772.264
4.723,400,372.364,-0,772.364
4.724,400,372.464,-0,772.464
4.725,400,372.564,-0,772.564
4.726,400,372.664,-0,772.664
4.727,400,372.764,-0,772.764
4.728,400,372.864,-0,772.864
4.729,400,372.964,-0,772.964
4.73,400,373.064,-0,773.064
4.731,400,373.164,-0,773.164
4.732,400,373.264,-0,773.264
4.733,400,373.364,-0,773.364
4.734,400,373.464,-0,773.464
4.735,400,373.564,-0,773.564
4.736,400,373.664,-0,773.664
4.737,400,373.764,-0,773.764
4.738,400,373.864,-0,773.864
4.739,400,373.964,-0,773.964
4.74,400,374.064,-0,774.064
4.741,400,374.164,-0,774.164
4.742,400,374.264,-0,774.264
4.743,400,374.364,-0,774.364
4.744,400,374.464,-0,774.464
4.745,400,374.564,-0,774.564
4.746,400,374.664,-0,774.664
4.747,400,374.764,-0,774.764
4.748,400,374.864,-0,774.864
4.749,400,374.964,-0,774.964
4.75,400,375.064,-0,775.064
4.751,400,375.164,-0,775.164
4.752,400,375.264,-0,775.264
4.753,400,375.364,-0,775.364
4.754,400,375.464,-0,775.464
4.755,400,375.564,-0,775.564
4.756,400,375.664,-0,775.664
4.757,400,375.764,-0,775.764
4.758,400,375.864,-0,775.864
4.759,400,375.964,-0,775.964
4.76,400,376.064,-0,776.064
4.761,400,376.164,-0,776.164
4.762,400,376.264,-0,776.264
4.763,400,376.364,-0,776.364
4.764,400,376.464,-0,776.464
4.765,400,376.564,-0,776.564
4.766,400,376.664,-0,776.664
4.767,400,376.764,-0,776.764
4.768,400,376.864,-0,776.864
4.769,400,376.964,-0,776.964
4.77,400,377.064,-0,777.064
4.771,400,377.164,-0,777.164
4.772,400,377.264,-0,777.264
4.773,400,377.364,-0,777.364
4.774,400,377.464,-0,777.464
4.775,400,377.564,-0,777.564
4.776,400,377.664,-0,777.664
4.777,400,377.764,-0,777.764
4.778,400,377.864,-0,777.864
4.779,400,377.964,-0,777.964
4.78,400,378.064,-0,778.064
4.781,400,378.164,-0,778.164
4.782,400,378.264,-0,778.264
4.783,400,378.364,-0,778.364
4.784,400,378.464,-0,778.464
4.785,400,378.564,-0,778.564
4.786,400,378.664,-0,778.664
4.787,400,378.764,-0,778.764
4.788,400,378.864,-0,778.864
4.789,400,378.964,-0,778.964
4.79,400,379.064,-0,779.064
4.791,400,379.164,-0,779.164
4.792,400,379.264,-0,779.264
4.793,400,379.364,-0,779.364
4.794,400,379.464,-0,779.464
4.795,400,379.564,-0,779.564
4.796,400,379.664,-0,779.664
4.797,400,379.764,-0,779.764
4.798,400,379.864,-0,779.864
4.799,400,379.964,-0,779.964
4.8,400,380.064,-0,780.064
4.801,400,380.164,-0,780.164
4.802,400,380.264,-0,780.264
4.803,400,380.364,-0,780.364
4.804,400,380.464,-0,780.464
4.805,400,380.564,-0,780.564
4.806,400,380.664,-0,780.664
4.807,400,380.764,-0,780.764
4.808,400,380.864,-0,780.864
4.809,400,380.964,-0,780.964
4.81,400,381.064,-0,781.064
4.811,400,381.164,-0,781.164
4.812,400,381.264,-0,781.264
4.813,400,381.364,-0,781.364
4.814,400,381.464,-0,781.464
4.815,400,381.564,-0,781.564
4.816,400,381.664,-0,781.664
4.817,400,381.764,-0,781.764
4.818,400,381.864,-0,781.864
4.819,400,381.964,-0,781.964
4.82,400,382.064,-0,782.064
4.821,400,382.164,-0,782.164
4.822,400,382.264,-0,782.264
4.823,400,382.364,-0,782.364
4.824,400,382.464,-0,782.464
4.825,400,382.564,-0,782.564
4.826,400,382.664,-0,782.664
4.827,400,382.764,-0,782.764
4.828,400,382.864,-0,782.864
4.829,400,382.964,-0,782.964
4.83,400,383.064,-0,783.064
4.831,400,383.164,-0,783.164
4.832,400,383.264,-0,783.264
4.833,400,383.364,-0,783.364
4.834,400,383.464,-0,783.464
4.835,400,383.564,-0,783.564
4.836,400,383.664,-0,783.664
4.837,400,383.764,-0,783.764
4.838,400,383.864,-0,783.864
4.839,400,383.964,-0,783.964
4.84,400,384.064,-0,784.064
4.841,400,384.164,-0,784.164
4.842,400,384.264,-0,784.264
4.843,400,384.364,-0,784.364
4.844,400,384.464,-0,784.464
4.845,400,384.564,-0,784.564
4.846,400,384.664,-0,784.664
4.847,400,384.764,-0,784.764
4.848,400,384.864,-0,784.864
4.849,400,384.964,-0,784.964
4.85,400,385.064,-0,785.064
4.851,400,385.164,-0,785.164
4.852,400,385.264,-0,785.264
4.853,400,385.364,-0,785.364
4.854,400,385.464,-0,785.464
4.855,400,385.564,-0,785.564
4.856,400,385.664,-0,785.664
4.857,400,385.764,-0,785.764
4.858,400,385.864,-0,785.864
4.859,400,385.964,-0,785.964
4.86,400,386.064,-0,786.064
4.861,400,386.164,-0,786.164
4.862,400,386.264,-0,786.264
4.863,400,386.364,-0,786.364
4.864,400,386.464,-0,786.464
4.865,400,386.564,-0,786.564
4.866,400,386.664,-0,786.664
4.867,400,386.764,-0,786.764
4.868,400,386.864,-0,786.864
4.869,400,386.964,-0,786.964
4.87,400,387.064,-0,787.064
4.871,400,387.164,-0,787.164
4.872,400,387.264,-0,787.264
4.873,400,387.364,-0,787.364
4.874,400,387.464,-0,787.464
4.875,400,387.564,-0,787.564
4.876,400,387.664,-0,787.664
4.877,400,387.764,-0,787.764
4.878,400,387.864,-0,787.865
4.879,400,387.964,-0,787.964
4.88,400,388.064,-0,788.064
4.881,400,388.164,-0,788.164
4.882,400,388.264,-0,788.265
4.883,400,388.365,-0,788.365
4.884,400,388.465,-0,788.464
4.885,400,388.565,-0,788.565
4.886,400,388.665,-0,788.665
4.887,400,388.765,-0,788.765
4.888,400,388.865,-0,788.865
4.889,400,388.965,-0,788.965
4.89,400,389.065,-0,789.065
4.891,400,389.165,-0,789.165
4.892,400,389.265,-0,789.265
4.893,400,389.365,-0,789.365
4.894,400,389.465,-0,789.465
4.895,400,389.565,-0,789.565
4.896,400,389.665,-0,789.665
4.897,400,389.765,-0,789.765
4.898,400,389.865,-0,789.865
4.899,400,389.965,-0,789.965
4.9,400,390.065,-0,790.065
4.901,400,390.165,-0,790.165
4.902,400,390.265,-0,790.265
4.903,400,390.365,-0,790.365
4.904,400,390.465,-0,790.465
4.905,400,390.565,-0,790.565
4.906,400,390.665,-0,790.665
4.907,400,390.765,-0,790.765
4.908,400,390.865,-0,790.865
4.909,400,390.965,-0,790.965
4.91,400,391.065,-0,791.065
4.911,400,391.165,-0,791.165
4.912,400,391.265,-0,791.265
4.913,400,391.365,-0,791.365
4.914,400,391.465,-0,791.465
4.915,400,391.565,-0,791.565
4.916,400,391.665,-0,791.665
4.917,400,391.765,-0,791.765
4.918,400,391.865,-0,791.865
4.919,400,391.965,-0,791.965
4.92,400,392.065,-0,792.065
4.921,400,392.165,-0,792.165
4.922,400,392.265,-0,792.265
4.923,400,392.365,-0,792.365
4.924,400,392.465,-0,792.465
4.925,400,392.565,-0,792.565
4.926,400,392.665,-0,792.665
4.927,400,392.765,-0,792.765
4.928,400,392.865,-0,792.865
4.929,400,392.965,-0,792.965
4.93,400,393.065,-0,793.065
4.931,400,393.165,-0,793.165
4.932,400,393.265,-0,793.265
4.933,400,393.365,-0,793.365
4.934,400,393.465,-0,793.465
4.935,400,393.565,-0,793.565
4.936,400,393.665,-0,793.665
4.937,400,393.765,-0,793.765
4.938,400,393.865,-0,793.865
4.939,400,393.965,-0,793.965
4.94,400,394.065,-0,794.065
4.941,400,394.165,-0,794.165
4.942,400,394.265,-0,794.265
4.943,400,394.365,-0,794.365
4.944,400,394.465,-0,794.465
4.945,400,394.565,-0,794.565
4.946,400,394.665,-0,794.665
4.947,400,394.765,-0,794.765
4.948,400,394.865,-0,794.865
4.949,400,394.965,-0,794.965
4.95,400,395.065,-0,795.065
4.951,400,395.165,-0,795.165
4.952,400,395.265,-0,795.265
4.953,400,395.365,-0,795.365
4.954,400,395.465,-0,795.465
4.955,400,395.565,-0,795.565
4.956,400,395.665,-0,795.665
4.957,400,395.765,-0,795.765
4.958,400,395.865,-0,795.865
4.959,400,395.965,-0,795.965
4.96,400,396.065,-0,796.065
4.961,400,396.165,-0,796.165
4.962,400,396.265,-0,796.265
4.963,400,396.365,-0,796.365
4.964,400,396.465,-0,796.465
4.965,400,396.565,-0,796.565
4.966,400,396.665,-0,796.665
4.967,400,396.765,-0,796.765
4.968,400,396.865,-0,796.865
4.969,400,396.965,-0,796.965
4.97,400,397.065,-0,797.065
4.971,400,397.165,-0,797.165
4.972,400,397.265,-0,797.265
4.973,400,397.365,-0,797.365
4.974,400,397.465,-0,797.465
4.975,400,397.565,-0,797.565
4.976,400,397.665,-0,797.665
4.977,400,397.765,-0,797.765
4.978,400,397.865,-0,797.865
4.979,400,397.965,-0,797.965
4.98,400,398.065,-0,798.065
4.981,400,398.165,-0,798.165
4.982,400,398.265,-0,798.265
4.983,400,398.365,-0,798.365
4.984,400,398.465,-0,798.465
4.985,400,398.565,-0,798.565
4.986,400,398.665,-0,798.665
4.987,400,398.765,-0,798.765
4.988,400,398.865,-0,798.865
4.989,400,398.965,-0,798.965
4.99,400,399.065,-0,799.065
4.991,400,399.165,-0,799.165
4.992,400,399.265,-0,799.265
4.993,400,399.365,-0,799.365
4.994,400,399.465,-0,799.465
4.995,400,399.565,-0,799.565
4.996,400,399.665,-0,799.665
4.997,400,399.765,-0,799.765
4.998,400,399.865,-0,799.865
4.999,400,399.965,-0,799.965
5,400,400.065,-0,800.065
5.001,400,400.165,-0,800.165
5.002,400,400.265,-0,800.265
5.003,400,400.365,-0,800.365
5.004,400,400.465,-0,800.465
5.005,400,400.565,-0,800.565
5.006,400,400.665,-0,800.665
5.007,400,400.765,-0,800.765
5.008,400,400.865,-0,800.865
5.009,400,400.965,-0,800.965
5.01,400,401.065,-0,801.065
5.011,400,401.165,-0,801.165
5.012,400,401.265,-0,801.265
5.013,400,401.365,-0,801.365
5.014,400,401.465,-0,801.465
5.015,400,401.565,-0,801.565
5.016,400,401.665,-0,801.665
5.017,400,401.765,-0,801.765
5.018,400,401.865,-0,801.865
5.019,400,401.965,-0,801.965
5.02,400,402.065,-0,802.065
5.021,400,402.165,-0,802.165
5.022,400,402.265,-0,802.265
5.023,400,402.365,-0,802.365
5.024,400,402.465,-0,802.465
5.025,400,402.565,-0,802.565
5.026,400,402.665,-0,802.665
5.027,400,402.765,-0,802.765
5.028,400,402.865,-0,802.865
5.029,400,402.965,-0,802.965
5.03,400,403.065,-0,803.065
5.031,400,403.165,-0,803.165
5.032,400,403.265,-0,803.265
5.033,400,403.365,-0,803.365
5.034,400,403.465,-0,803.465
5.035,400,403.565,-0,803.565
5.036,400,403.665,-0,803.665
5.037,400,403.765,-0,803.765
5.038,400,403.865,-0,803.865
5.039,400,403.965,-0,803.965
5.04,400,404.065,-0,804.065
5.041,400,404.165,-0,804.165
5.042,400,404.265,-0,804.266
5.043,400,404.365,-0,804.365
5.044,400,404.465,-0,804.465
5.045,400,404.565,-0,804.565
5.046,400,404.665,-0,804.666
5.047,400,404.766,-0,804.766
5.048,400,404.866,-0,804.865
5.049,400,404.966,-0,804.966
5.05,400,405.066,-0,805.066
5.051,400,405.166,-0,805.166
5.052,400,405.266,-0,805.266
5.053,400,405.366,-0,805.366
5.054,400,405.466,-0,805.466
5.055,400,405.566,-0,805.566
5.056,400,405.666,-0,805.666
5.057,400,405.766,-0,805.766
5.058,400,405.866,-0,805.866
5.059,400,405.966,-0,805.966
5.06,400,406.066,-0,806.066
5.061,400,406.166,-0,806.166
5.062,400,406.266,-0,806.266
5.063,400,406.366,-0,806.366
5.064,400,406.466,-0,806.466
5.065,400,406.566,-0,806.566
5.066,400,406.666,-0,806.666
5.067,400,406.766,-0,806.766
5.068,400,406.866,-0,806.866
5.069,400,406.966,-0,806.966
5.07,400,407.066,-0,807.066
5.071,400,407.166,-0,807.166
5.072,400,407.266,-0,807.266
5.073,400,407.366,-0,807.366
5.074,400,407.466,-0,807.466
5.075,400,407.566,-0,807.566
5.076,400,407.666,-0,807.666
5.077,400,407.766,-0,807.766
5.078,400,407.866,-0,807.866
5.079,400,407.966,-0,807.966
5.08,400,408.066,-0,808.066
5.081,400,408.166,-0,808.166
5.082,400,408.266,-0,808.266
5.083,400,408.366,-0,808.366
5.084,400,408.466,-0,808.466
5.085,400,408.566,-0,808.566
5.086,400,408.666,-0,808.666
5.087,400,408.766,-0,808.766
5.088,400,408.866,-0,808.866
5.089,400,408.966,-0,808.966
5.09,400,409.066,-0,809.066
5.091,400,409.166,-0,809.166
5.092,400,409.266,-0,809.266
5.093,400,409.366,-0,809.366
5.094,400,409.466,-0,809.466
5.095,400,409.566,-0,809.566
5.096,400,409.666,-0,809.666
5.097,400,409.766,-0,809.766
5.098,400,409.866,-0,809.866
5.099,400,409.966,-0,809.966
5.1,400,410.066,-0,810.066
5.101,400,410.166,-0,810.166
5.102,400,410.266,-0,810.266
5.103,400,410.366,-0,810.366
5.104,400,410.466,-0,810.466
5.105,400,410.566,-0,810.566
5.106,400,410.666,-0,810.666
5.107,400,410.766,-0,810.766
5.108,400,410.866,-0,810.866
5.109,400,410.966,-0,810.966
5.11,400,411.066,-0,811.066
5.111,400,411.166,-0,811.166
5.112,400,411.266,-0,811.266
5.113,400,411.366,-0,811.366
5.114,400,411.466,-0,811.466
5.115,400,411.566,-0,811.566
5.116,400,411.666,-0,811.666
5.117,400,411.766,-0,811.766
5.118,400,411.866,-0,811.866
5.119,400,411.966,-0,811.966
5.12,400,412.066,-0,812.066
5.121,400,412.166,-0,812.166
5.122,400,412.266,-0,812.266
5.123,400,412.366,-0,812.366
5.124,400,412.466,-0,812.466
5.125,400,412.566,-0,812.566
5.126,400,412.666,-0,812.666
5.127,400,412.766,-0,812.766
5.128,400,412.866,-0,812.866
5.129,400,412.966,-0,812.966
5.13,400,413.066,-0,813.066
5.131,400,413.166,-0,813.166
5.132,400,413.266,-0,813.266
5.133,400,413.366,-0,813.366
5.134,400,413.466,-0,813.466
5.135,400,413.566,-0,813.566
5.136,400,413.666,-0,813.666
5.137,400,413.766,-0,813.766
5.138,400,413.866,-0,813.866
5.139,400,413.966,-0,813.966
5.14,400,414.066,-0,814.066
5.141,400,414.166,-0,814.166
5.142,400,414.266,-0,814.266
5.143,400,414.366,-0,814.366
5.144,400,414.466,-0,814.466
5.145,400,414.566,-0,814.566
5.146,400,414.666,-0,814.666
5.147,400,414.766,-0,814.766
5.148,400,414.866,-0,814.866
5.149,400,414.966,-0,814.966
5.15,400,415.066,-0,815.066
5.151,400,415.166,-0,815.166
5.152,400,415.266,-0,815.266
5.153,400,415.366,-0,815.366
5.154,400,415.466,-0,815.466
5.155,400,415.566,-0,815.566
5.156,400,415.666,-0,815.666
5.157,400,415.766,-0,815.766
5.158,400,415.866,-0,815.866
5.159,400,415.966,-0,815.966
5.16,400,416.066,-0,816.066
5.161,400,416.166,-0,816.166
5.162,400,416.266,-0,816.266
5.163,400,416.366,-0,816.366
5.164,400,416.466,-0,816.466
5.165,400,416.566,-0,816.566
5.166,400,416.666,-0,816.666
5.167,400,416.766,-0,816.766
5.168,400,416.866,-0,816.866
5.169,400,416.966,-0,816.966
5.17,400,417.066,-0,817.066
5.171,400,417.166,-0,817.166
5.172,400,417.266,-0,817.266
5.173,400,417.366,-0,817.366
5.174,400,417.466,-0,817.466
5.175,400,417.566,-0,817.566
5.176,400,417.666,-0,817.666
5.177,400,417.766,-0,817.766
5.178,400,417.866,-0,817.866
5.179,400,417.966,-0,817.966
5.18,400,418.066,-0,818.066
5.181,400,418.166,-0,818.166
5.182,400,418.266,-0,818.266
5.183,400,418.366,-0,818.366
5.184,400,418.466,-0,818.466
5.185,400,418.566,-0,818.566
5.186,400,418.666,-0,818.666
5.187,400,418.766,-0,818.766
5.188,400,418.866,-0,818.866
5.189,400,418.966,-0,818.966
5.19,400,419.066,-0,819.066
5.191,400,419.166,-0,819.166
5.192,400,419.266,-0,819.266
5.193,400,419.366,-0,819.366
5.194,400,419.466,-0,819.466
5.195,400,419.566,-0,819.566
5.196,400,419.666,-0,819.666
5.197,400,419.766,-0,819.766
5.198,400,419.866,-0,819.866
5.199,400,419.966,-0,819.966
5.2,400,420.066,-0,820.066
5.201,400,420.166,-0,820.166
5.202,400,420.266,-0,820.266
5.203,400,420.366,-0,820.366
5.204,400,420.466,-0,820.466
5.205,400,420.566,-0,820.566
5.206,400,420.666,-0,820.667
5.207,400,420.766,-0,820.766
5.208,400,420.866,-0,820.866
5.209,400,420.966,-0,820.966
5.21,400,421.066,-0,821.067
5.211,400,421.167,-0,821.167
5.212,400,421.267,-0,821.266
5.213,400,421.367,-0,821.367
5.214,400,421.467,-0,821.467
5.215,400,421.567,-0,821.567
5.216,400,421.667,-0,821.667
5.217,400,421.767,-0,821.767
5.218,400,421.867,-0,821.867
5.219,400,421.967,-0,821.967
5.22,400,422.067,-0,822.067
5.221,400,422.167,-0,822.167
5.222,400,422.267,-0,822.267
5.223,400,422.367,-0,822.367
5.224,400,422.467,-0,822.467
5.225,400,422.567,-0,822.567
5.226,400,422.667,-0,822.667
5.227,400,422.767,-0,822.767
5.228,400,422.867,-0,822.867
5.229,400,422.967,-0,822.967
5.23,400,423.067,-0,823.067
5.231,400,423.167,-0,823.167
5.232,400,423.267,-0,823.267
5.233,400,423.367,-0,823.367
5.234,400,423.467,-0,823.467
5.235,400,423.567,-0,823.567
5.236,400,423.667,-0,823.667
5.237,400,423.767,-0,823.767
5.238,400,423.867,-0,823.867
5.239,400,423.967,-0,823.967
5.24,400,424.067,-0,824.067
5.241,400,424.167,-0,824.167
5.242,400,424.267,-0,824.267
5.243,400,424.367,-0,824.367
5.244,400,424.467,-0,824.467
5.245,400,424.567,-0,824.567
5.246,400,424.667,-0,824.667
5.247,400,424.767,-0,824.767
5.248,400,424.867,-0,824.867
5.249,400,424.967,-0,824.967
5.25,400,425.067,-0,825.067
5.251,400,425.167,-0,825.167
5.252,400,425.267,-0,825.267
5.253,400,425.367,-0,825.367
5.254,400,425.467,-0,825.467
5.255,400,425.567,-0,825.567
5.256,400,425.667,-0,825.667
5.257,400,425.767,-0,825.767
5.258,400,425.867,-0,825.867
5.259,400,425.967,-0,825.967
5.26,400,426.067,-0,826.067
5.261,400,426.167,-0,826.167
5.262,400,426.267,-0,826.267
5.263,400,426.367,-0,826.367
5.264,400,426.467,-0,826.467
5.265,400,426.567,-0,826.567
5.266,400,426.667,-0,826.667
5.267,400,426.767,-0,826.767
